MAT_LANE_YM;YYYYMM;Business Unit ACDC;BU SCND;PDCL_Desc_SCND;PRDH_BusinessUnit_SCND;PRDH_ProductSubclassDescription;PRDH_StatisticGroupDescription;Product Number ACDC;Product SCND;Product Number 10 ACDC;Material Description ACDC;Material Description SCND;Brokername ACDC;Importername ACDC;Supplier Name ACDC;CoO ACDC;CoO SCND;From Country ACDC;From Country SCND;From Country Short Text;From Country Name SCND;To Country ACDC;To Country SCND;To Country Short Text;To Country Name SCND;From SAP SCND;To SAP SCND;From Location SCND;To Location SCND;HS Codes in ACDC;HS Code Text ACDC;HS Code2 in ACDC;HS Code2 Text ACDC;HS Code First 6 ACDC;HS Code First 6 Text ACDC;PREFERENCECODE1;Quantity  ACDC;Quantity UoM ACDC;ALL_RELATED_UOMS_COLLECTED;Brutto Weight Material MARA;Weight UoM;Sum_Quantity_SCND;Sum_Volume_cbm_SCND;Sum_Weight_kg_SCND;Material_Value_EUR_SCND;Value_Per_Piece_SCND;Sum_Pallets_SCND;Advalorem Duty Rate ACDC;ESTBASETOTALDUTLINEVALUE_SUM;ESTBASELINEDUTY_SUM;ESTBASEADDLLINEDUTY_SUM;ESTBASETOTALLINEDUTY_SUM;Freight Payer SCND;Freight Payer Division SCND;Category;Division Profitcenter;Plant Profitcenter;RB part name;CAPRI TOTAL DEMAND;CAPRI_TOTAL_CATEGORY_DEMAND
1264500129DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH BHW/TEF2;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;120;PCS;?;5,34;G;13440;0,239;78,947;21491,91;1,599100446;0,239;0;215;0;0;0;Bosch;VM;;;;;;
1264500129DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;"LINEAR POSITION SENSOR; LIPS_D_35_8";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;0500;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;13440;PCS;?;5,34;G;120;0,002;0,705;191,89;1,599083333;0,002;0;41710;0;0;0;Bosch;VM;;;;;;
1264500129DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;"LINEAR POSITION SENSOR; LIPS_D_35_8";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;0500;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;13440;PCS;?;5,34;G;13440;0,239;78,947;21491,91;1,599100446;0,239;0;41710;0;0;0;Bosch;VM;;;;;;
1264500129DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;"LINEAR POSITION SENSOR; LIPS_D_35_8";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH BHW/TEF2;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;0500;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;120;PCS;?;5,34;G;120;0,002;0,705;191,89;1,599083333;0,002;0;215;0;0;0;Bosch;VM;;;;;;
1264500129DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;"LINEAR POSITION SENSOR; LIPS_D_35_8";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH BHW/TEF2;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;0500;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;120;PCS;?;5,34;G;13440;0,239;78,947;21491,91;1,599100446;0,239;0;215;0;0;0;Bosch;VM;;;;;;
1264500129DECN202603;202603;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;17920;PCS;?;5,34;G;17920;0,319;105,262;28655,88;1,599100446;0,319;0;32835;0;0;0;Bosch;VM;;;;;;
1264500129DECN202604;202604;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;LINEAR POSITION SENSOR;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;4480;PCS;?;5,34;G;26880;0,478;157,893;42983,82;1,599100446;0,478;0;8181;0;0;0;Bosch;VM;;;;;;
1264500129DECN202604;202604;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500129;P01893 - IPB;1264500129;displacement sensor;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;13440;PCS;?;5,34;G;26880;0,478;157,893;42983,82;1,599100446;0,478;0;24585;0;0;0;Bosch;VM;;;;;;
1264500133DECN202602;202602;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500133;P01893 - IPB;1264500133;Pedal travel encoder;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8543709990;Other unlisted independently functionaland installations     ;?;?;854370;?;;72576;PCS;?;4,92;G;108864;11,887;1391,324;192166,83;1,765200893;19,5;0;144738;0;0;0;Bosch;VM;;;;;;
1264500133DECN202603;202603;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500133;P01893 - IPB;1264500133;Pedal travel encoder;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8543709990;Other unlisted independently functionaland installations     ;?;?;854370;?;;36288;PCS;?;4,92;G;28224;2,489;346,14;49821,03;1,765200893;4,083;0;73334;0;0;0;Bosch;VM;;;;;;
1264500133DECN202604;202604;VM;VM-NBS;IPB;VM-NBS;IPB CKD-Components;LIPS-PB;1264500133;P01893 - IPB;1264500133;Pedal travel encoder;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;6751;Plant Blaichach;Plant Suzhou;8543709990;Other unlisted independently functionaland installations     ;?;?;854370;?;;177408;PCS;?;4,92;G;181440;16,002;2225,187;320278,05;1,765200893;26,25;0;357945;0;0;0;Bosch;VM;;;;;;
1264500136DECN202602;202602;VM;VM-NBS;Coupled Electrical Actuation;VM-NBS;iBooster Gen2 CKD-Components;LIPS-SB;1264500136;P00110 - Electrical Actuation;1264500136;displacement sensor;LINEAR POSITION SENSOR;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;ROBERT BOSCH GMBH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;050W;E11Y;Plant Blaichach;Plant Nanjing;9031809090;Other measuring and testing equipments,machines (not elsewhere specified or inc90)    ;?;?;903180;?;;216;PCS;?;21,8;G;216;0,057;8,928;523,2;2,422222222;0,004;0;663;0;0;0;Bosch;VM;;;;;;
1264611823DECN202601;202601;VM;VM-NBS;Traction Control System (TCS);VM-ESP;TCS Components;TCS Components;1264611823;P01893 - IPB;1264611823;helical spring;"COMPRESSION SPRING; MV09";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;600000;PCS;?;0,02;G;600000;0,061;15,43;731,59;0,001219317;0,121;0,08;855;68;0;68;Bosch;VM;;;;;;
1264611823DECN202602;202602;VM;VM-NBS;Traction Control System (TCS);VM-ESP;TCS Components;TCS Components;1264611823;P01893 - IPB;1264611823;helical spring;"COMPRESSION SPRING; MV09";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1800000;PCS;?;0,02;G;1800000;0,183;46,289;2223,09;0,00123505;0,364;0,08;2535;203;0;203;Bosch;VM;;;;;;
1264611823DECN202603;202603;VM;VM-NBS;Traction Control System (TCS);VM-ESP;TCS Components;TCS Components;1264611823;P01893 - IPB;1264611823;helical spring;"COMPRESSION SPRING; MV09";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1200000;PCS;?;0,02;G;1200000;0,122;30,859;1490,88;0,0012424;0,242;0,08;1730;138;0;138;Bosch;VM;;;;;;
1264611823DECN202604;202604;VM;VM-NBS;Traction Control System (TCS);VM-ESP;TCS Components;TCS Components;1264611823;P01893 - IPB;1264611823;helical spring;"COMPRESSION SPRING; MV09";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1200000;PCS;?;0,02;G;1200000;0,114;24,006;1516,6;0,001263833;0,111;0,08;1694;136;0;136;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;500000;PCS;?;0,05;G;250000;0,105;21,76;4210,27;0,01684108;0,104;0,08;8907;713;0;713;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;500000;PCS;?;0,05;G;500000;0,21;43,521;8420,55;0,0168411;0,208;0,08;8907;713;0;713;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;500000;PCS;?;0,05;G;250000;0,105;21,76;4210,27;0,01684108;0,104;0,08;8907;713;0;713;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;500000;PCS;?;0,05;G;500000;0,21;43,521;8420,55;0,0168411;0,208;0,08;8907;713;0;713;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;250000;PCS;?;0,05;G;250000;0,105;21,76;4210,27;0,01684108;0,104;0,08;4201;336;0;336;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;250000;PCS;?;0,05;G;500000;0,21;43,521;8420,55;0,0168411;0,208;0,08;4201;336;0;336;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;250000;PCS;?;0,05;G;250000;0,105;21,76;4210,27;0,01684108;0,104;0,08;4201;336;0;336;Bosch;VM;;;;;;
1264611872DECN202601;202601;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;250000;PCS;?;0,05;G;500000;0,21;43,521;8420,55;0,0168411;0,208;0,08;4201;336;0;336;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;650000;PCS;?;0,05;G;600000;0,252;52,225;10235,04;0,0170584;0,25;0,08;11392;911;0;911;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;650000;PCS;?;0,05;G;650000;0,273;56,577;11087,96;0,0170584;0,271;0,08;11392;911;0;911;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;650000;PCS;?;0,05;G;600000;0,252;52,225;10235,04;0,0170584;0,25;0,08;11392;911;0;911;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;650000;PCS;?;0,05;G;650000;0,273;56,577;11087,96;0,0170584;0,271;0,08;11392;911;0;911;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;700000;PCS;?;0,05;G;600000;0,252;52,225;10235,04;0,0170584;0,25;0,08;11615;929;0;929;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;700000;PCS;?;0,05;G;650000;0,273;56,577;11087,96;0,0170584;0,271;0,08;11615;929;0;929;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;700000;PCS;?;0,05;G;600000;0,252;52,225;10235,04;0,0170584;0,25;0,08;11615;929;0;929;Bosch;VM;;;;;;
1264611872DECN202602;202602;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;700000;PCS;?;0,05;G;650000;0,273;56,577;11087,96;0,0170584;0,271;0,08;11615;929;0;929;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;900000;PCS;?;0,05;G;900000;0,378;78,337;15503,09;0,017225656;0,375;0,08;16151;1292;0;1292;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;900000;PCS;?;0,05;G;1100000;0,462;95,746;18905,48;0,0171868;0,458;0,08;16151;1292;0;1292;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;900000;PCS;?;0,05;G;900000;0,378;78,337;15503,09;0,017225656;0,375;0,08;16151;1292;0;1292;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Raithel + CO GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;900000;PCS;?;0,05;G;1100000;0,462;95,746;18905,48;0,0171868;0,458;0,08;16151;1292;0;1292;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1000000;PCS;?;0,05;G;900000;0,378;78,337;15503,09;0,017225656;0,375;0,08;16551;1324;0;1324;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;Raithel + Co. GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1000000;PCS;?;0,05;G;1100000;0,462;95,746;18905,48;0,0171868;0,458;0,08;16551;1324;0;1324;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1000000;PCS;?;0,05;G;900000;0,378;78,337;15503,09;0,017225656;0,375;0,08;16551;1324;0;1324;Bosch;VM;;;;;;
1264611872DECN202603;202603;VM;VM-ESP;Braking Others;VM-OT;VM Dummy PRDHR; ;1264611872;P00268 - Electronic Stability Program (ESP);1264611872;helical spring;"COMPRESSION SPRING; MV09CS";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SCHERDEL GmbH;DE;CN;DE;DE;Germany;DE;CN;CN;China;CN;;6751;SCHERDEL GmbH;Plant Suzhou;7320209000;Other helical springs , of iron or steel      ;?;?;732020;?;;1000000;PCS;?;0,05;G;1100000;0,462;95,746;18905,48;0,0171868;0,458;0,08;16551;1324;0;1324;Bosch;VM;;;;;;
